0.069817,-0.015146,-0.077239,0.155754,0.042739,0.068944,0.047488,1.000000
-0.024193,-0.030659,-0.001422,0.024283,0.063303,0.011652,0.013448,1.000000
0.098016,-0.169364,0.053271,-0.046561,0.011441,0.001333,0.016330,1.000000
-0.019245,-0.074524,0.048727,0.045111,-0.036205,0.078958,0.015890,1.000000
0.073248,-0.167481,0.083108,-0.016302,-0.062176,0.054835,0.026478,1.000000
0.096498,-0.072831,-0.061640,-0.035901,0.072722,0.032646,0.026366,1.000000
0.107096,-0.178959,0.059787,-0.042429,0.013725,-0.015628,0.010884,1.000000
-0.046938,0.010637,-0.018624,0.020066,0.036669,-0.083747,-0.012208,1.000000
0.002042,-0.095082,0.051048,-0.014801,-0.028848,-0.060905,-0.003851,1.000000
-0.145498,0.159824,-0.025076,-0.071479,0.009539,-0.063761,-0.012722,1.000000
0.054353,-0.142425,0.057735,-0.015647,-0.003689,0.026554,0.027191,1.000000
-0.066798,-0.061661,0.083540,0.017435,-0.037795,0.056306,0.007172,1.000000
-0.070421,0.007013,0.006201,-0.008768,-0.067646,0.007704,0.005021,1.000000
-0.014082,-0.043177,0.007273,0.054582,0.077778,0.032193,-0.009626,1.000000
0.328217,-0.084454,-0.166933,0.074044,-0.000307,0.039253,0.049086,1.000000
-0.098746,-0.008704,0.061698,0.018102,-0.062344,0.025011,-0.002274,1.000000
0.157064,-0.075554,-0.101624,0.068515,0.038781,0.048552,0.030172,1.000000
-0.067004,-0.010923,0.034054,-0.029640,-0.090632,-0.020031,0.008242,1.000000
-0.004163,-0.072323,0.023432,0.049620,-0.004330,0.016896,0.010342,1.000000
-0.146903,0.142317,-0.022886,0.011748,-0.045236,0.036082,-0.006893,1.000000
-0.036310,-0.101894,0.096551,-0.032461,0.011349,-0.021599,-0.011633,1.000000
-0.074784,-0.012316,0.034540,0.031810,0.048851,0.069877,0.008166,1.000000
-0.028554,-0.125339,0.124303,-0.010523,0.000259,0.034025,0.003227,1.000000
0.054021,-0.054562,-0.051672,0.030435,-0.016453,0.006985,0.018530,2.000000
-0.065824,0.067399,-0.055081,-0.018756,-0.052900,-0.014267,-0.001618,1.000000
0.097585,-0.140908,0.018880,-0.025679,0.010602,0.021177,0.025688,1.000000
0.064275,-0.172480,0.106924,-0.073188,-0.058935,0.043466,0.023219,1.000000
0.008321,-0.078753,0.024361,0.007446,0.005623,0.079098,0.023319,1.000000
0.056963,-0.191271,0.131361,0.042836,0.004486,-0.017041,0.007215,1.000000
-0.065783,-0.012072,0.037267,0.108401,0.091588,0.046075,0.003118,1.000000
-0.133430,0.070300,0.042779,0.040833,-0.051214,0.051807,-0.003521,1.000000
0.120035,-0.157463,0.057372,0.120511,-0.079816,0.099023,0.050433,1.000000
0.086972,-0.177415,0.079172,-0.060976,-0.010145,-0.005792,0.013752,1.000000
0.034616,-0.132988,0.059938,-0.039666,0.023383,-0.002271,0.012204,1.000000
-0.062864,-0.042064,0.047805,0.040431,-0.013390,-0.004470,0.001668,1.000000
-0.154464,0.063638,0.061468,0.040343,-0.057423,0.025936,0.000038,1.000000
-0.143409,0.068212,0.055675,0.094652,0.001173,0.047758,0.000681,1.000000
-0.078226,0.004721,0.027430,-0.060593,-0.034131,-0.043198,0.006554,1.000000
0.061377,-0.173553,0.096625,-0.011892,0.001820,-0.021084,0.005134,1.000000
-0.114192,-0.010594,0.078479,0.009678,-0.011823,0.004094,-0.005823,1.000000
