0.254512,0.077876,0.136683,0.019822,-0.109187,0.040123
0.222117,0.086866,0.161276,0.038863,-0.087170,0.042111
0.230605,0.088101,0.145289,0.025646,-0.120520,0.054541
0.245763,0.076559,0.141908,0.016432,-0.106326,0.040915
0.243202,0.077532,0.146516,0.019357,-0.105796,0.044802
0.233262,0.087975,0.154275,0.051893,-0.118471,0.052228
0.245195,0.068510,0.123116,0.029087,-0.115350,0.046946
0.281801,0.074762,0.140827,0.029181,-0.093751,0.047677
0.227719,0.093128,0.152712,0.024222,-0.114204,0.043050
0.247616,0.093285,0.150111,0.026066,-0.109583,0.029112
0.231929,0.114741,0.161248,0.037072,-0.093185,0.017967
0.272510,0.075383,0.138062,0.018973,-0.108394,0.034450
0.239970,0.074831,0.156844,0.006266,-0.117011,0.034741
0.242930,0.072737,0.153811,0.006247,-0.115377,0.032506
0.211717,0.055846,0.141978,0.002965,-0.149701,0.078218
0.233258,0.077968,0.149431,0.035843,-0.095682,0.044720
0.212410,0.081972,0.153152,-0.000211,-0.119099,0.051819
0.232336,0.104188,0.162387,0.040932,-0.098250,0.043913
0.213972,0.095311,0.169288,0.037523,-0.107829,0.060898
0.236311,0.082285,0.155160,0.029916,-0.094724,0.037044
0.241488,0.063265,0.137908,0.031892,-0.136238,0.070991
0.226065,0.097104,0.142607,0.034366,-0.113138,0.046846
0.249988,0.085080,0.131966,0.023484,-0.098173,0.014674
0.235928,0.082211,0.158839,0.037058,-0.076835,0.029998
0.231467,0.133558,0.191669,0.032115,-0.088463,0.038690
0.240652,0.092831,0.154768,0.014767,-0.116450,0.045577
0.240314,0.081190,0.133626,0.040747,-0.111711,0.048897
0.223342,0.115659,0.143826,0.004301,-0.107541,0.048238
0.185196,0.121517,0.115430,0.066766,-0.088124,0.002430
0.257922,0.104473,0.155835,0.020081,-0.086393,0.011354
0.259824,0.064143,0.141259,0.015321,-0.110502,0.052975
0.211425,0.099352,0.162292,0.022878,-0.119327,0.044688
0.239730,0.081556,0.150273,0.018342,-0.118504,0.047569
0.198962,0.093604,0.151946,0.035264,-0.122047,0.040866
0.248743,0.070352,0.132829,0.004263,-0.115962,0.045023
0.226958,0.077598,0.145689,0.055891,-0.092466,0.031677
0.241113,0.094510,0.145300,0.037540,-0.098522,0.027080
0.218338,0.086192,0.148127,0.037899,-0.111201,0.044447
0.214201,0.064375,0.146790,-0.002634,-0.125439,0.067995
0.236673,0.090477,0.150310,0.036353,-0.094563,0.024069
0.245442,0.070520,0.136929,0.023028,-0.117183,0.051163
0.228419,0.089854,0.135790,0.021067,-0.111089,0.046139
0.261896,0.099618,0.168695,0.028411,-0.075654,0.025962
0.246671,0.085560,0.152200,0.041769,-0.090029,0.016355
0.234480,0.108115,0.166332,0.037587,-0.079261,0.034092
0.264180,0.098267,0.146759,0.041802,-0.083956,0.029733
0.250099,0.062803,0.149625,0.013790,-0.089312,0.036663
0.235986,0.078867,0.139728,0.045372,-0.101177,0.039645
0.245905,0.059250,0.123195,0.041295,-0.117616,0.042038
0.229040,0.097718,0.162871,0.021133,-0.107981,0.032688
0.232435,0.073833,0.151203,0.052527,-0.071180,0.025255
0.214258,0.076640,0.156266,0.043101,-0.097281,0.050647
0.218464,0.121338,0.164035,0.037997,-0.090012,0.034844
0.212973,0.047221,0.122200,0.125370,-0.147117,0.053446
0.254635,0.086293,0.152756,0.057143,-0.067068,0.009086
0.234249,0.090134,0.153649,0.040324,-0.110659,0.040773
0.232701,0.110620,0.151095,0.039612,-0.082194,0.026319
0.233885,0.084928,0.155890,0.031085,-0.097318,0.026846
0.236328,0.091797,0.158516,0.048884,-0.106745,0.036001
0.230690,0.105077,0.158734,0.015723,-0.081305,0.032428
0.227222,0.074694,0.134395,0.045913,-0.097355,0.040816
0.239026,0.067540,0.117780,0.039896,-0.123209,0.057277
0.216407,0.106960,0.127084,0.064356,-0.096509,0.029195
0.194919,0.104951,0.126353,0.070140,-0.062841,0.015899
0.241238,0.091623,0.152039,0.029407,-0.109728,0.034961
0.231205,0.093982,0.134590,0.039461,-0.104856,0.036495
0.238722,0.104277,0.153289,0.026245,-0.100081,0.034477
0.235476,0.105732,0.138963,0.039476,-0.095845,0.032238
0.234002,0.075158,0.137918,0.031983,-0.122690,0.049044
0.226527,0.103820,0.146987,0.040354,-0.103246,0.037011
0.233614,0.082602,0.133865,0.033434,-0.088833,0.029303
0.267010,0.059457,0.124030,0.026895,-0.121576,0.048034
0.247848,0.058487,0.123393,0.036160,-0.134882,0.059429
0.237906,0.100431,0.159126,0.059142,-0.097504,0.033524
0.202132,0.090489,0.174230,0.044625,-0.068080,0.044170
0.237921,0.102249,0.148965,0.036885,-0.091941,0.028369
0.250560,0.044901,0.143860,0.031882,-0.107868,0.048022
0.239465,0.091500,0.137884,0.039670,-0.104932,0.034799
0.244221,0.096410,0.161083,0.041254,-0.104930,0.036537
0.265941,0.074775,0.146714,0.034319,-0.079497,0.032780
0.253378,0.065194,0.153911,0.000761,-0.117586,0.047590
0.235317,0.086792,0.140251,0.043954,-0.098858,0.029928
0.254637,0.077361,0.155105,0.009579,-0.071871,0.010151
0.251552,0.055979,0.140788,0.039012,-0.101405,0.048272
0.219379,0.085408,0.135055,0.053266,-0.061482,0.024080
0.253972,0.085528,0.136181,0.024878,-0.105611,0.031601
0.216781,0.116259,0.158985,0.049329,-0.086362,0.039740
0.222287,0.082350,0.162074,0.038671,-0.101479,0.039093
0.241784,0.078255,0.141874,0.036389,-0.116489,0.042390
0.228163,0.062396,0.124645,0.014046,-0.130321,0.051853
0.237804,0.104239,0.142429,0.059005,-0.088013,0.018479
0.238310,0.077319,0.135517,0.027339,-0.117535,0.048071
0.229519,0.082771,0.165582,0.034351,-0.102604,0.046269
0.215726,0.079354,0.145719,0.045887,-0.126884,0.057515
0.273211,0.061590,0.151464,0.020020,-0.099683,0.031014
0.234661,0.110841,0.163001,0.045294,-0.102051,0.039386
0.224864,0.062804,0.147402,0.059922,-0.104113,0.043227
0.224873,0.096671,0.142300,0.053948,-0.117990,0.048591
0.213938,0.098174,0.144117,0.038244,-0.106418,0.031630
0.229245,0.058173,0.134488,-0.011541,-0.124924,0.050747
0.212327,0.093589,0.166173,0.033801,-0.063105,0.027729
0.200555,0.096413,0.156967,0.022106,-0.108024,0.039300
0.213207,0.086215,0.132471,0.028604,-0.111841,0.041127
0.190298,0.091241,0.134536,-0.007062,-0.109279,0.032514
0.227056,0.075600,0.139769,0.023844,-0.123208,0.048994
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.249827,0.094978,0.166258,0.018014,-0.080810,0.020320
0.248417,0.090324,0.163520,0.015918,-0.077261,0.014977
0.206738,0.136976,0.162200,0.023478,-0.089735,0.018512
0.266376,0.065293,0.145943,0.018736,-0.105560,0.036887
0.247489,0.094159,0.161999,0.045608,-0.122625,0.029723
0.238765,0.068658,0.140961,0.007803,-0.089479,0.037793
0.255332,0.094960,0.150681,0.050094,-0.091299,0.031553
0.258914,0.092039,0.167158,0.016907,-0.095416,0.020442
0.242892,0.099617,0.169361,0.031959,-0.110055,0.037135
0.225910,0.112976,0.153750,0.040897,-0.069360,0.023474
0.226055,0.080582,0.129222,0.055817,-0.102188,0.042689
0.233526,0.081029,0.129341,0.049620,-0.104263,0.030552
0.247782,0.089361,0.126258,0.070414,-0.087709,0.009639
0.243101,0.083637,0.131960,0.056443,-0.099884,0.029237
0.218962,0.093237,0.150582,0.026213,-0.126828,0.059164
0.239764,0.063566,0.142421,0.045115,-0.114807,0.038847
0.232836,0.088436,0.139459,0.051351,-0.072911,0.011551
0.231942,0.123744,0.152629,0.055584,-0.059570,0.025113
0.236232,0.108874,0.163474,0.036531,-0.092268,0.036691
0.279957,0.044047,0.146710,0.035615,-0.092688,0.012286
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.190127,0.095672,0.177758,0.033344,-0.105533,0.049143
0.217585,0.077206,0.156710,0.026583,-0.106461,0.052433
0.207961,0.051950,0.139432,0.001971,-0.112320,0.044685
0.253041,0.086833,0.165816,0.015084,-0.074931,-0.000926
0.250996,0.073611,0.150019,0.016431,-0.089291,0.011307
0.222923,0.092399,0.156718,0.018994,-0.114458,0.053928
0.254730,0.071763,0.146390,0.013845,-0.131297,0.049090
0.213518,0.100451,0.164228,0.028264,-0.105559,0.036412
0.243305,0.100645,0.149711,0.054347,-0.094695,0.042495
0.225492,0.092914,0.124136,0.023507,-0.069026,0.014625
0.239329,0.100341,0.147862,0.049264,-0.092252,0.032010
0.239658,0.090876,0.147307,0.024380,-0.106368,0.036551
0.242922,0.070050,0.126990,0.008631,-0.105369,0.030979
0.271189,0.077525,0.146223,0.029643,-0.088822,0.045668
0.234779,0.073122,0.112944,0.057277,-0.077849,0.018922
0.215800,0.071287,0.148858,0.033018,-0.109306,0.050785
0.229154,0.066003,0.179746,0.013540,-0.065223,0.022866
0.230868,0.088564,0.141360,0.043139,-0.112151,0.050460
0.235216,0.084477,0.131430,0.058216,-0.111186,0.051116
0.236898,0.091028,0.143695,0.043000,-0.099847,0.037256
0.215817,0.091681,0.161753,0.034067,-0.071269,0.019072
0.246381,0.087320,0.138849,0.038764,-0.055217,0.004210
0.249290,0.074869,0.130260,0.046044,-0.053989,0.012152
0.245176,0.096930,0.143855,0.024459,-0.083569,0.028003
0.227887,0.096548,0.148152,0.040087,-0.109056,0.047984
0.243230,0.086536,0.144796,0.019957,-0.115809,0.047995
0.249779,0.082884,0.141870,0.031933,-0.092428,0.027271
0.238701,0.090128,0.145379,0.043552,-0.121842,0.044893
0.227019,0.099374,0.136875,0.071678,-0.063583,0.034480
0.234192,0.092066,0.136133,0.033318,-0.076905,0.039968
0.241828,0.073425,0.145795,0.024377,-0.102525,0.038581
0.215007,0.118649,0.173719,0.038993,-0.069219,0.023990
0.236076,0.107692,0.155944,0.035978,-0.093181,0.028730
0.243203,0.093161,0.144755,0.024884,-0.089855,0.015779
0.238638,0.068073,0.142537,0.036895,-0.085163,0.031137
0.251700,0.060454,0.143357,0.026285,-0.071063,0.012202
0.254858,0.055457,0.134845,0.024346,-0.104082,0.042920
0.237989,0.082762,0.153111,0.047687,-0.113610,0.054827
0.222754,0.030109,0.101465,-0.038844,-0.104115,0.030903
0.241527,0.120708,0.179017,0.034257,-0.078306,0.028050
0.240948,0.095849,0.157469,0.036390,-0.074397,0.021569
0.252748,0.083486,0.147945,0.027360,-0.088268,0.011889
0.225635,0.099401,0.148337,0.030890,-0.100870,0.028324
0.237851,0.062783,0.140010,0.056467,-0.128596,0.053118
0.248625,0.087472,0.135118,0.058186,-0.088916,0.036723
0.217999,0.116765,0.149841,0.085501,-0.068877,0.072728
0.248848,0.093529,0.168272,0.025892,-0.064194,0.017458
0.234115,0.084320,0.153111,0.027703,-0.114014,0.049963
0.234036,0.101719,0.122119,0.059239,-0.069012,0.000535
0.232278,0.088627,0.160388,0.035551,-0.075520,0.028480
0.239416,0.092472,0.132593,0.054227,-0.076275,0.010339
0.239250,0.070636,0.151022,0.014061,-0.125868,0.053591
0.237321,0.070025,0.161645,0.018792,-0.073181,0.041099
0.237667,0.057050,0.130301,0.007137,-0.113736,0.039927
0.247789,0.092182,0.145371,0.035039,-0.093830,0.027467
0.236792,0.082918,0.158975,0.037932,-0.093475,0.044236
0.238681,0.109702,0.165165,0.056827,-0.104430,0.035471
0.230936,0.069329,0.140002,0.035730,-0.133126,0.059592
0.240358,0.084716,0.149610,0.017714,-0.106892,0.035070
0.200217,0.075618,0.155111,0.019996,-0.143307,0.068092
0.247869,0.079518,0.153803,0.022730,-0.100468,0.031196
0.242251,0.072705,0.144454,0.031233,-0.117408,0.043993
0.241468,0.082423,0.155669,0.036251,-0.104620,0.042714
0.244108,0.075715,0.145729,0.020745,-0.102661,0.039407
0.231726,0.125597,0.167982,0.032847,-0.079505,0.019293
0.230006,0.079664,0.151985,0.036198,-0.115102,0.044118
0.251001,0.068319,0.145037,0.022004,-0.121444,0.057887
0.255070,0.071664,0.141223,0.027130,-0.110183,0.053254
0.219191,0.083179,0.157802,0.037623,-0.113966,0.050225
0.246880,0.063341,0.123763,0.020874,-0.120123,0.055274
0.226778,0.067817,0.137119,0.033932,-0.092064,0.038433
0.233845,0.083121,0.147354,0.040642,-0.074617,0.036774
0.255604,0.111247,0.163292,0.003134,-0.084510,0.012108
0.253078,0.077072,0.144103,0.013989,-0.105623,0.043804
0.243674,0.076219,0.144393,0.023391,-0.111955,0.039172
0.247528,0.074651,0.148008,0.029087,-0.110422,0.034318
0.236717,0.086003,0.150456,0.039001,-0.110481,0.038885
0.237622,0.084839,0.149790,0.031565,-0.097094,0.037850
0.239673,0.097763,0.174447,0.043322,-0.095269,0.041389
0.255012,0.081436,0.143358,0.034619,-0.087425,0.015502
0.236911,0.082614,0.145971,0.054983,-0.098906,0.037551
0.237523,0.092635,0.158102,0.033125,-0.091641,0.030768
0.249963,0.087120,0.156407,0.040384,-0.090866,0.034596
0.245900,0.075070,0.151583,0.042333,-0.090975,0.026366
0.233796,0.090334,0.160675,0.045769,-0.108383,0.040583
0.242506,0.098845,0.148552,0.024649,-0.105367,0.033339
0.256437,0.106548,0.157603,0.025532,-0.092425,-0.003272
0.263269,0.088255,0.148331,0.031003,-0.085625,0.013252
0.241073,0.078837,0.153010,0.030188,-0.104608,0.042692
0.244630,0.077384,0.160811,0.033710,-0.092803,0.035545
0.211991,0.088744,0.150048,0.038108,-0.101011,0.028207
0.252703,0.075320,0.153105,0.037040,-0.112926,0.036733
0.249978,0.073881,0.153418,0.019682,-0.119490,0.041701
0.238262,0.057127,0.137945,0.038623,-0.101422,0.049726
0.243553,0.090271,0.138999,0.047609,-0.084030,0.026383
0.256993,0.089082,0.159501,0.040940,-0.082428,0.032852
0.234427,0.116449,0.151174,0.053901,-0.049994,0.032645
0.272745,0.080455,0.118926,0.056460,-0.106813,0.037452
0.253840,0.088926,0.192608,0.005776,-0.123619,0.021881
0.247251,0.109521,0.159242,0.030779,-0.103090,0.033976
0.249378,0.077433,0.147841,0.036001,-0.109109,0.035223
0.275896,0.060548,0.133975,0.034238,-0.090105,0.030923
0.251049,0.081497,0.134096,0.034853,-0.104173,0.039425
0.243259,0.089724,0.155066,0.042279,-0.083020,0.028582
0.248078,0.062149,0.146369,0.031764,-0.104878,0.049473
0.239490,0.065129,0.150775,0.032954,-0.131769,0.062094
0.228058,0.098331,0.163663,0.010199,-0.109931,0.043166
0.239061,0.068482,0.146054,0.028821,-0.048345,-0.004292
0.196139,0.065866,0.113510,0.020748,-0.072651,0.026486
0.246630,0.102906,0.143998,0.043360,-0.058620,0.035607
0.263798,0.065502,0.141687,0.046505,-0.095251,0.042873
0.253078,0.101480,0.141245,0.036958,-0.100631,0.036748
0.214680,0.080593,0.157606,0.041891,-0.078229,0.046681
0.244756,0.074914,0.137683,0.017945,-0.109904,0.039698
0.254637,0.077361,0.155105,0.009579,-0.071871,0.010151
0.205761,0.071412,0.144543,0.056673,-0.052784,0.017245
0.232323,0.085065,0.154392,0.043912,-0.101051,0.037936
0.267797,0.092377,0.152358,0.016664,-0.074234,0.036665
0.222884,0.082093,0.148434,0.039829,-0.081930,0.026462
0.212967,0.092408,0.162700,0.067911,-0.085416,0.030919
0.227918,0.080158,0.139044,0.054526,-0.066359,0.032808
0.264344,0.070018,0.123443,0.013314,-0.111494,0.025322
0.235946,0.087033,0.158065,0.040217,-0.100413,0.040064
0.166624,0.110985,0.158656,0.042497,-0.075038,0.029613
0.202763,0.136463,0.167660,0.040424,-0.069491,0.033135
0.245624,0.087828,0.157548,0.021030,-0.107641,0.039663
0.231738,0.096447,0.174685,0.024211,-0.096536,0.052738
0.237227,0.074894,0.156649,0.042329,-0.101148,0.040099
0.222754,0.030109,0.101465,-0.038844,-0.104115,0.030903
0.246178,0.080519,0.171070,0.046491,-0.098571,0.037551
0.242859,0.078175,0.148444,0.016700,-0.127903,0.026593
0.233605,0.098575,0.160789,0.039182,-0.106569,0.039356
0.241616,0.084525,0.141153,0.055873,-0.109675,0.046516
0.252464,0.074581,0.138740,0.019165,-0.111717,0.044226
0.260275,0.084121,0.156488,0.029587,-0.086424,0.029426
0.242115,0.088826,0.151992,0.032985,-0.102656,0.043640
0.243551,0.091875,0.138484,0.057184,-0.095895,0.030492
0.216408,0.079583,0.135324,0.058263,-0.112774,0.032725
0.218051,0.092358,0.158804,0.022257,-0.110264,0.041154
0.243905,0.091704,0.154944,0.041995,-0.095381,0.033463
0.257109,0.096148,0.134993,0.047839,-0.088607,0.022592
0.254313,0.099520,0.145875,0.037616,-0.077257,0.018375
0.236084,0.108875,0.166473,0.030781,-0.057797,0.015386
0.233961,0.074171,0.159771,0.007292,-0.106640,0.044570
0.239223,0.066887,0.151861,0.004000,-0.111047,0.043903
0.230676,0.063987,0.150922,-0.006819,-0.104501,0.036729
0.257215,0.085738,0.147931,0.043399,-0.087173,0.026201
0.232810,0.108405,0.199794,0.021298,-0.046095,0.049954
0.246203,0.073648,0.134649,0.045247,-0.105663,0.040085
0.237879,0.062529,0.149885,0.004108,-0.114808,0.046679
0.237414,0.074812,0.152596,0.028906,-0.117025,0.047548
0.249412,0.068869,0.150584,0.027005,-0.064708,0.004170
0.261194,0.086117,0.150717,0.021124,-0.110535,0.043137
0.235055,0.058028,0.138514,0.029650,-0.137461,0.068796
0.222151,0.092973,0.137900,0.033959,-0.091999,0.036596
0.239779,0.077038,0.139619,0.045439,-0.115481,0.031651
0.236886,0.108750,0.147891,0.036824,-0.090929,0.031436
0.222440,0.086225,0.139362,0.045304,-0.113047,0.031906
0.235960,0.070286,0.146500,0.047995,-0.114793,0.039446
0.227936,0.088379,0.134826,0.056966,-0.094597,0.028786
0.235418,0.064601,0.137016,0.009726,-0.126077,0.053603
0.201801,0.113874,0.156683,0.050680,-0.081265,0.025912
0.230832,0.094081,0.131714,0.077770,-0.090877,0.019893
0.242959,0.070887,0.152332,0.025470,-0.117581,0.063521
0.225502,0.066057,0.146339,0.012258,-0.126678,0.049902
0.242088,0.075050,0.151613,0.018516,-0.098335,0.047961
0.215217,0.111403,0.156772,0.019004,-0.091826,0.036880
0.242320,0.078024,0.137240,0.046967,-0.098258,0.036423
0.231735,0.107247,0.160336,0.013907,-0.106589,0.034737
0.237090,0.094640,0.166502,0.016413,-0.095546,0.042167
0.249632,0.098715,0.145147,0.040144,-0.101186,0.037859
0.248201,0.082090,0.157870,0.016750,-0.089021,0.021944
0.218535,0.136162,0.171362,0.058877,-0.088123,0.034980
0.209629,0.105459,0.109422,0.081097,-0.084540,0.025961
0.239256,0.077753,0.148723,0.046585,-0.103535,0.042867
0.248424,0.074252,0.155743,0.032990,-0.110077,0.052351
0.241956,0.078023,0.150111,0.035923,-0.102381,0.044361
0.248279,0.113753,0.172669,0.019483,-0.079962,0.019965
0.254805,0.074061,0.139434,0.045578,-0.090858,0.031144
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.239027,0.089118,0.140984,0.045472,-0.092040,0.025881
0.256763,0.071278,0.143654,0.031905,-0.093447,0.029365
0.238139,0.096559,0.144869,0.044428,-0.084625,0.017683
0.236116,0.080195,0.152793,0.051562,-0.101528,0.034828
0.240747,0.124182,0.176729,0.017498,-0.090152,0.010560
0.226892,0.061559,0.156038,-0.024412,-0.137210,0.012288
0.240854,0.085291,0.150634,0.018641,-0.100136,0.038500
0.211528,0.127835,0.185657,0.031705,-0.106967,0.038038
0.221458,0.113698,0.164340,0.036675,-0.107041,0.038858
0.219247,0.114131,0.137716,0.079000,-0.083447,0.043384
0.251415,0.081228,0.140610,0.010870,-0.127834,0.052359
0.240179,0.085073,0.152742,0.041301,-0.108667,0.039693
0.223357,0.084702,0.138108,0.026336,-0.101773,0.028676
0.239802,0.085622,0.138394,0.029864,-0.089296,0.028217
0.250696,0.081677,0.146242,0.016373,-0.112711,0.035911
0.255089,0.066095,0.157730,0.018693,-0.060111,0.016853
0.235619,0.085467,0.139522,0.039907,-0.101113,0.032969
0.258006,0.068045,0.162226,0.014639,-0.101750,0.034986
0.241777,0.086952,0.161803,0.027854,-0.112917,0.043654
0.253076,0.091571,0.156902,0.034938,-0.095386,0.039418
0.239952,0.074123,0.163052,0.019661,-0.112420,0.039994
0.237278,0.070780,0.146034,0.017020,-0.126600,0.056403
0.239763,0.095949,0.162919,0.038920,-0.093619,0.041834
0.156112,0.138566,0.121724,0.081849,-0.062048,0.072589
0.229944,0.092568,0.151069,0.039667,-0.094204,0.033610
0.240690,0.082142,0.157184,0.039831,-0.110497,0.042133
0.240098,0.076700,0.139229,0.030558,-0.109261,0.050627
0.241076,0.082733,0.144355,0.050486,-0.115623,0.053710
0.252494,0.065106,0.129845,0.036640,-0.117507,0.037223
0.236520,0.095328,0.137893,0.041600,-0.086438,0.015955
0.206914,0.126424,0.173746,0.025873,-0.087018,0.035862
0.250410,0.076868,0.138101,0.031838,-0.113941,0.042550
0.221888,0.097288,0.149413,0.037305,-0.117753,0.045875
0.244513,0.096682,0.137379,0.042728,-0.091690,0.019283
0.254412,0.084542,0.141732,0.038753,-0.107111,0.037525
0.233432,0.093215,0.143329,0.050483,-0.109294,0.042016
0.247710,0.100395,0.161504,0.032516,-0.095382,0.029157
0.239131,0.076374,0.159316,0.017921,-0.098395,0.034164
0.225715,0.087846,0.146172,0.038996,-0.101600,0.038318
0.242825,0.073025,0.143330,0.038347,-0.120262,0.048830
0.229996,0.055187,0.133476,0.033973,-0.132928,0.066545
0.238415,0.075394,0.142678,0.031836,-0.121116,0.042946
0.261465,0.103064,0.160212,0.047935,-0.096054,0.051667
0.229832,0.090143,0.156708,0.032170,-0.112207,0.055466
0.233855,0.101657,0.149046,-0.002004,-0.109113,0.041424
0.265008,0.077586,0.158685,0.033862,-0.086811,0.041961
0.235170,0.114761,0.163596,0.028432,-0.055769,0.043490
0.174330,0.147210,0.171247,0.068915,-0.068021,0.014281
0.217293,0.096135,0.162912,0.037424,-0.117417,0.043887
0.247942,0.077785,0.165430,0.053147,-0.122476,0.051128
0.204665,0.082050,0.134730,0.025461,-0.081039,0.032496
0.243631,0.088432,0.150325,0.030230,-0.094064,0.034822
0.241562,0.097332,0.170702,0.016982,-0.111347,0.060080
0.233184,0.058230,0.148864,0.022917,-0.124007,0.067612
0.241878,0.083733,0.162070,0.035015,-0.095918,0.037099
0.236610,0.102929,0.152633,0.032764,-0.099667,0.026174
0.228363,0.099850,0.161003,0.028934,-0.098384,0.040407
0.234259,0.059385,0.144983,0.059395,-0.131162,0.067529
0.229158,0.046274,0.121009,0.017777,-0.145465,0.065925
0.213121,0.082593,0.134118,-0.030148,-0.125677,0.028826
0.254822,0.087092,0.163345,0.019063,-0.093974,0.042833
0.241302,0.105203,0.163611,0.012357,-0.101762,0.033083
0.236645,0.100527,0.143603,0.020966,-0.100918,0.025774
0.233911,0.080572,0.157345,0.057309,-0.096216,0.040529
0.234052,0.085811,0.154279,0.052253,-0.097874,0.045766
0.240914,0.099016,0.149553,0.036099,-0.108205,0.026977
0.229214,0.089794,0.166125,0.025803,-0.115987,0.043423
0.242717,0.102712,0.154070,0.038621,-0.098814,0.035932
0.204665,0.082050,0.134730,0.025461,-0.081039,0.032496
0.231692,0.081381,0.129315,0.010255,-0.090478,0.058247
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.241739,0.098389,0.168658,0.056101,-0.091268,0.069844
0.252816,0.101330,0.163049,0.039146,-0.098633,0.038840
0.227710,0.160351,0.190504,0.000466,-0.082980,0.028372
0.241604,0.106032,0.161514,0.063060,-0.115673,0.040510
0.252743,0.080848,0.154588,0.016052,-0.111211,0.046396
0.224543,0.091630,0.161766,0.034978,-0.112077,0.047216
0.245156,0.062105,0.157607,0.032048,-0.110060,0.059059
0.224238,0.053867,0.159059,0.010247,-0.083874,0.046139
0.236509,0.094065,0.163858,0.030168,-0.110105,0.039103
0.229984,0.070248,0.146315,0.014655,-0.137893,0.066507
