-0.190400,-0.248254,0.139308
-0.195538,-0.242218,0.136206
-0.183526,-0.233113,0.124528
-0.191636,-0.240521,0.127937
-0.185347,-0.223958,0.106395
-0.194392,-0.234824,0.120336
-0.165600,-0.243370,0.141529
-0.165676,-0.247084,0.144637
-0.177636,-0.243426,0.140852
-0.193655,-0.248872,0.136511
-0.188843,-0.248905,0.134934
-0.205452,-0.255769,0.131305
-0.191805,-0.242279,0.130272
-0.188330,-0.244172,0.132802
-0.183358,-0.244578,0.140037
-0.188380,-0.234776,0.129967
-0.189402,-0.228097,0.121662
-0.188972,-0.239911,0.130108
-0.192913,-0.245758,0.120210
-0.189191,-0.237833,0.130014
-0.192797,-0.243589,0.136471
-0.180814,-0.235279,0.120972
-0.184830,-0.213861,0.117812
-0.185882,-0.221877,0.111593
-0.192361,-0.242957,0.135892
-0.180685,-0.234458,0.129163
-0.189343,-0.239165,0.130252
-0.179174,-0.232467,0.127786
-0.189925,-0.239201,0.133674
-0.192823,-0.241955,0.130053
-0.183608,-0.228909,0.125211
-0.186924,-0.229847,0.127707
-0.184001,-0.234354,0.133954
-0.187367,-0.234648,0.125586
-0.194602,-0.246316,0.137222
-0.193867,-0.236338,0.128469
-0.188311,-0.243107,0.126258
-0.192822,-0.240839,0.128270
-0.195109,-0.232361,0.119424
-0.198082,-0.252187,0.128815
-0.197139,-0.235508,0.119662
-0.188803,-0.229168,0.123716
-0.186276,-0.252959,0.137457
-0.179667,-0.231553,0.121964
-0.188347,-0.247940,0.140253
-0.183551,-0.234279,0.130535
-0.197678,-0.222002,0.110940
-0.193130,-0.228277,0.121522
-0.195690,-0.233677,0.120000
-0.189706,-0.242212,0.127475
-0.193822,-0.243401,0.128395
-0.169166,-0.238024,0.115995
-0.189661,-0.236275,0.127959
-0.190166,-0.230086,0.115453
-0.190875,-0.243397,0.135412
-0.194144,-0.240525,0.136523
-0.205139,-0.226999,0.125439
-0.173155,-0.209111,0.112419
-0.188569,-0.239743,0.121393
-0.183848,-0.235634,0.131041
-0.185943,-0.242095,0.132491
-0.189405,-0.231568,0.127688
-0.190368,-0.235952,0.130021
-0.181447,-0.229065,0.124877
-0.191300,-0.227233,0.123345
-0.188201,-0.249653,0.140593
-0.194390,-0.237418,0.129016
-0.182110,-0.221576,0.105304
-0.185694,-0.232808,0.123458
-0.186513,-0.233811,0.128024
-0.228458,-0.206141,0.075227
-0.197443,-0.241233,0.138205
-0.187147,-0.238146,0.117878
-0.197954,-0.234062,0.128137
-0.192016,-0.245764,0.132116
-0.186783,-0.230754,0.122661
-0.189728,-0.250958,0.133840
-0.194513,-0.234013,0.124914
-0.192913,-0.246929,0.131624
-0.175423,-0.236460,0.126857
-0.192056,-0.245776,0.126738
-0.189367,-0.238553,0.126643
-0.191723,-0.238960,0.131011
-0.176858,-0.242841,0.135414
-0.206594,-0.218657,0.120005
-0.186717,-0.240902,0.135095
-0.187985,-0.242451,0.129218
-0.186237,-0.236054,0.129274
-0.182461,-0.222318,0.103396
-0.194876,-0.238910,0.126272
-0.194940,-0.243882,0.132311
-0.201866,-0.228917,0.126820
-0.177152,-0.214781,0.117585
-0.225158,-0.245456,0.134293
-0.185374,-0.235975,0.123854
-0.186272,-0.235617,0.126684
-0.184115,-0.227955,0.129670
-0.175368,-0.223469,0.124817
-0.185975,-0.243513,0.133290
0.000000,0.000000,0.000000
-0.190211,-0.247007,0.126363
-0.188776,-0.249773,0.130019
-0.171075,-0.207242,0.105265
-0.199140,-0.236179,0.126949
-0.201931,-0.241110,0.121328
-0.170582,-0.222841,0.121964
-0.193350,-0.226888,0.118467
-0.180692,-0.228618,0.110339
-0.183424,-0.249600,0.131099
-0.186914,-0.224717,0.115750
-0.184150,-0.230424,0.125318
-0.201243,-0.231123,0.128606
-0.205203,-0.214674,0.118689
-0.197570,-0.240134,0.129836
-0.185182,-0.236752,0.133324
-0.201525,-0.250805,0.132521
-0.182633,-0.228138,0.116440
-0.205528,-0.236393,0.116405
-0.186868,-0.227924,0.121738
-0.182919,-0.224660,0.106680
0.000000,0.000000,0.000000
-0.183035,-0.235776,0.122149
-0.188771,-0.241247,0.131027
-0.237972,-0.125573,-0.052258
-0.173018,-0.211542,0.090919
-0.197637,-0.236537,0.125353
-0.183332,-0.231631,0.125333
-0.192990,-0.244202,0.136891
-0.188887,-0.237454,0.125187
-0.194904,-0.235824,0.125025
-0.191855,-0.246779,0.135631
-0.195376,-0.236906,0.126084
-0.190737,-0.246841,0.131880
-0.186066,-0.251015,0.129428
-0.199146,-0.237286,0.125719
-0.213527,-0.207287,0.121430
-0.188653,-0.233624,0.128945
-0.181402,-0.222213,0.104025
-0.191421,-0.247244,0.135465
-0.190303,-0.248108,0.138107
-0.191329,-0.242940,0.131871
-0.184322,-0.237415,0.127611
-0.192730,-0.236873,0.123073
-0.189396,-0.237621,0.124336
-0.186470,-0.244810,0.126966
-0.185255,-0.241243,0.132322
-0.191436,-0.244645,0.131247
-0.192308,-0.240926,0.126898
-0.195465,-0.243540,0.134973
-0.198951,-0.238236,0.127541
-0.193266,-0.242133,0.137433
-0.177728,-0.239098,0.140198
-0.186367,-0.248261,0.132092
-0.193315,-0.226000,0.122840
-0.191532,-0.241768,0.132298
-0.157591,-0.269450,0.162244
-0.193572,-0.238254,0.126836
-0.187204,-0.242424,0.134211
-0.194550,-0.251439,0.134277
-0.167512,-0.258811,0.133396
-0.189291,-0.234859,0.116194
-0.190857,-0.235688,0.124937
-0.188323,-0.232143,0.115485
-0.190835,-0.238564,0.130927
-0.194278,-0.235054,0.127491
-0.193990,-0.244946,0.133274
-0.209479,-0.249171,0.125955
-0.190878,-0.238794,0.127615
-0.189610,-0.236264,0.131873
-0.196266,-0.223216,0.121872
-0.188311,-0.240284,0.127454
-0.195608,-0.216835,0.113556
-0.182059,-0.240419,0.128913
-0.188437,-0.240121,0.126521
-0.183551,-0.256034,0.140900
-0.194148,-0.239669,0.125047
-0.192156,-0.248340,0.132113
-0.189572,-0.238298,0.117938
-0.192779,-0.245938,0.136862
-0.183111,-0.238744,0.130471
-0.186372,-0.241106,0.132270
-0.188347,-0.241242,0.128235
-0.189868,-0.238401,0.129887
-0.189293,-0.247085,0.135814
-0.192611,-0.245079,0.135385
-0.180887,-0.244949,0.123251
-0.189361,-0.229150,0.128607
-0.189981,-0.242433,0.136347
-0.190422,-0.240608,0.127881
-0.183390,-0.236396,0.132177
-0.193013,-0.240167,0.138167
-0.191482,-0.240645,0.132399
-0.189200,-0.238693,0.129856
-0.188982,-0.247353,0.123447
-0.187916,-0.243423,0.133757
-0.190500,-0.240651,0.127901
-0.187387,-0.235779,0.124309
-0.196077,-0.245498,0.132867
-0.191584,-0.240322,0.126107
-0.188590,-0.240758,0.131454
-0.192602,-0.247580,0.135173
-0.193403,-0.235028,0.126678
-0.194904,-0.242543,0.124219
-0.194666,-0.241895,0.126661
-0.192660,-0.233602,0.121893
-0.189971,-0.241485,0.129154
-0.186535,-0.246795,0.132767
-0.202473,-0.241652,0.119858
-0.200535,-0.245551,0.130711
-0.185985,-0.246317,0.129914
-0.192367,-0.234056,0.122845
-0.182350,-0.219538,0.117686
-0.196685,-0.245199,0.124477
-0.183878,-0.246134,0.133152
-0.179865,-0.250188,0.135553
-0.197496,-0.240610,0.130324
-0.195368,-0.235365,0.120836
-0.220549,-0.248023,0.123651
-0.197170,-0.250004,0.136880
-0.200734,-0.246631,0.118412
-0.195748,-0.242592,0.123590
-0.191014,-0.241680,0.129874
-0.188861,-0.233477,0.116201
-0.191181,-0.250780,0.135070
-0.191117,-0.247211,0.134543
-0.195215,-0.241107,0.133351
-0.185574,-0.242977,0.133353
-0.182218,-0.244650,0.134280
-0.189038,-0.235055,0.121362
-0.169018,-0.210302,0.111574
-0.200449,-0.241969,0.124551
-0.194269,-0.239053,0.128752
-0.200234,-0.232570,0.128064
-0.196389,-0.235093,0.136069
-0.099283,-0.198374,0.085957
-0.189728,-0.250958,0.133840
-0.192609,-0.240857,0.129656
-0.222082,-0.234979,0.102773
-0.192854,-0.226311,0.113456
-0.192020,-0.243906,0.131425
-0.189505,-0.253390,0.137261
-0.188741,-0.238330,0.129172
-0.209766,-0.224404,0.113560
-0.187168,-0.234182,0.119684
-0.179862,-0.210273,0.112405
-0.192679,-0.235649,0.119823
-0.192186,-0.245054,0.133662
-0.159153,-0.225535,0.118104
-0.197694,-0.234236,0.119871
-0.167512,-0.258811,0.133396
-0.178584,-0.221029,0.103754
-0.184986,-0.229002,0.126777
-0.191828,-0.233598,0.124511
-0.193238,-0.248876,0.139559
-0.194701,-0.242412,0.131698
-0.191412,-0.238334,0.121421
-0.191104,-0.239824,0.128955
-0.202150,-0.225682,0.117780
-0.201624,-0.220774,0.125530
-0.187243,-0.232203,0.126813
-0.192143,-0.238267,0.125660
-0.197491,-0.238519,0.129083
-0.196236,-0.240682,0.130220
-0.187601,-0.226711,0.106149
-0.176041,-0.235826,0.126236
-0.178071,-0.236959,0.126719
-0.177737,-0.235275,0.126584
-0.190362,-0.240763,0.131079
-0.194373,-0.237526,0.113944
-0.191751,-0.243645,0.132033
-0.182264,-0.242506,0.131566
-0.180443,-0.229824,0.123140
-0.189970,-0.237479,0.124959
-0.187326,-0.237894,0.121832
-0.186088,-0.246817,0.138338
-0.193267,-0.226262,0.124465
-0.200171,-0.232602,0.130479
-0.195183,-0.227946,0.132015
-0.187656,-0.230392,0.123937
-0.198614,-0.236026,0.128223
-0.194246,-0.231173,0.124217
-0.184191,-0.246253,0.138258
-0.188230,-0.223033,0.109787
-0.203940,-0.222094,0.124092
-0.191757,-0.236807,0.127696
-0.163973,-0.223002,0.121695
-0.189055,-0.239221,0.119416
-0.175375,-0.218928,0.114645
-0.192492,-0.241134,0.133237
-0.188927,-0.222472,0.116481
-0.181362,-0.227853,0.115546
-0.193934,-0.227696,0.127226
-0.185992,-0.232652,0.119364
-0.184315,-0.220784,0.110353
-0.226082,-0.234463,0.128997
-0.194550,-0.239193,0.128620
-0.191966,-0.238320,0.124313
-0.197123,-0.236078,0.126911
-0.197038,-0.255430,0.129157
-0.200861,-0.223673,0.118952
0.000000,0.000000,0.000000
-0.190484,-0.230335,0.125505
-0.188787,-0.234589,0.123761
-0.180850,-0.222250,0.114220
-0.189581,-0.229549,0.120598
-0.186511,-0.227315,0.114463
-0.186904,-0.245071,0.136736
-0.183509,-0.245525,0.133809
-0.178699,-0.225767,0.112803
-0.185203,-0.232536,0.123200
-0.210444,-0.260885,0.131346
-0.167950,-0.263109,0.151803
-0.193758,-0.236562,0.131113
-0.180773,-0.234037,0.126470
-0.191191,-0.224455,0.117934
-0.190395,-0.239971,0.131737
-0.192490,-0.237380,0.124022
-0.195431,-0.230564,0.125103
-0.182051,-0.228030,0.110023
-0.191213,-0.241242,0.129677
-0.191970,-0.240558,0.125930
-0.184832,-0.242838,0.132405
-0.180199,-0.245788,0.139122
-0.193671,-0.248572,0.131514
-0.213301,-0.263923,0.129751
-0.190150,-0.229610,0.121364
-0.189849,-0.243993,0.132633
-0.188774,-0.244594,0.135925
-0.192437,-0.244362,0.137811
-0.191551,-0.246108,0.139253
-0.197350,-0.223454,0.119904
-0.186016,-0.233980,0.122013
-0.191156,-0.239173,0.129865
-0.194083,-0.245329,0.134770
-0.197618,-0.222528,0.120146
-0.189731,-0.239038,0.126476
-0.188112,-0.231911,0.123745
-0.195156,-0.242507,0.126683
-0.179490,-0.227390,0.118538
-0.189466,-0.236950,0.129269
-0.185970,-0.245107,0.136138
-0.176423,-0.239219,0.142709
-0.190702,-0.236103,0.131583
-0.203704,-0.250079,0.129733
-0.185575,-0.239697,0.131716
-0.176391,-0.252980,0.147055
-0.188249,-0.243601,0.133139
-0.189379,-0.228713,0.107840
-0.183441,-0.227243,0.119328
-0.184500,-0.237058,0.128957
-0.199322,-0.245175,0.135592
-0.169362,-0.211543,0.111198
-0.190029,-0.234650,0.119846
-0.193231,-0.239701,0.129814
-0.183516,-0.243040,0.133789
-0.190450,-0.247914,0.132976
-0.191797,-0.231255,0.123657
-0.190269,-0.238728,0.127656
-0.186150,-0.240140,0.132740
-0.188368,-0.248420,0.136953
-0.174373,-0.231099,0.129550
-0.182634,-0.228136,0.114095
-0.185177,-0.224025,0.120573
-0.198327,-0.245035,0.129025
-0.189449,-0.248353,0.136635
-0.201904,-0.241879,0.131568
-0.192855,-0.234423,0.126076
-0.183859,-0.236159,0.126009
-0.191018,-0.235137,0.126123
-0.169362,-0.211543,0.111198
-0.190197,-0.251099,0.134440
0.000000,0.000000,0.000000
-0.198872,-0.244805,0.127663
-0.190515,-0.227667,0.116072
-0.172961,-0.210743,0.097592
-0.191810,-0.244376,0.130532
-0.188747,-0.244407,0.131873
-0.187508,-0.246012,0.132195
-0.186481,-0.244000,0.134406
-0.189486,-0.241984,0.130303
-0.187978,-0.242117,0.128329
-0.183520,-0.243975,0.137556
-0.182594,-0.238694,0.136534
-0.185098,-0.246063,0.139810
-0.194512,-0.264069,0.144516
-0.199671,-0.245245,0.126582
-0.202563,-0.244195,0.127135
-0.192824,-0.238495,0.130337
-0.184971,-0.245844,0.130697
-0.202462,-0.243761,0.125176
-0.189201,-0.237371,0.128380
-0.186421,-0.240317,0.133182
-0.208490,-0.247780,0.111542
-0.187454,-0.243425,0.131330
-0.197071,-0.243705,0.131388
-0.186291,-0.240671,0.128889
-0.191658,-0.232885,0.126506
-0.184163,-0.227055,0.123129
-0.180979,-0.230960,0.131476
-0.197944,-0.247944,0.124644
-0.193140,-0.244205,0.133018
-0.181705,-0.251247,0.139081
-0.183272,-0.243063,0.131735
-0.177906,-0.243813,0.139826
-0.186112,-0.243947,0.124566
-0.193338,-0.242772,0.130807
-0.188491,-0.240886,0.128419
-0.181161,-0.238306,0.134181
-0.183804,-0.244363,0.140964
-0.179642,-0.245921,0.143103
-0.187109,-0.241998,0.128017
-0.188764,-0.232295,0.110795
-0.187539,-0.245944,0.136361
-0.198025,-0.245554,0.129721
-0.186508,-0.238616,0.128991
-0.187111,-0.245809,0.130161
-0.186061,-0.241663,0.124001
-0.166000,-0.246393,0.137452
-0.192612,-0.240516,0.131582
-0.186968,-0.241969,0.136696
-0.160092,-0.192496,0.073677
-0.191450,-0.243096,0.134239
-0.181778,-0.239612,0.131574
-0.195764,-0.246275,0.136310
-0.192516,-0.246493,0.133912
-0.190445,-0.238382,0.127259
-0.192606,-0.246220,0.131771
-0.193953,-0.246776,0.132399
-0.188513,-0.236880,0.127605
-0.193693,-0.240614,0.130723
-0.182397,-0.239427,0.129140
-0.195651,-0.240466,0.123894
-0.190642,-0.244429,0.132534
-0.190461,-0.242616,0.129916
-0.191320,-0.242918,0.134095
-0.200310,-0.244164,0.129710
-0.208347,-0.258978,0.129244
-0.186422,-0.239928,0.132837
-0.195989,-0.245347,0.129694
-0.190358,-0.239796,0.130229
-0.192306,-0.245185,0.137228
-0.188541,-0.243452,0.135008
-0.193364,-0.241331,0.130445
-0.188247,-0.246262,0.139350
-0.188361,-0.245802,0.137036
-0.167586,-0.245886,0.140286
-0.190385,-0.242684,0.136101
-0.187885,-0.242488,0.131547
0.000000,0.000000,0.000000
-0.190183,-0.246848,0.136909
-0.192355,-0.223984,0.108526
-0.189803,-0.238939,0.121722
0.000000,0.000000,0.000000
-0.197344,-0.239803,0.134544
-0.190238,-0.231655,0.120140
0.000000,0.000000,0.000000
-0.186465,-0.243906,0.132251
-0.188080,-0.245799,0.136013
-0.191788,-0.239634,0.123974
-0.177897,-0.222310,0.104362
-0.190687,-0.236703,0.123779
-0.194574,-0.240709,0.127129
-0.170934,-0.212880,0.116522
0.000000,0.000000,0.000000
-0.195154,-0.239344,0.133679
-0.188982,-0.247353,0.123447
-0.190834,-0.242184,0.127302
-0.201543,-0.228761,0.124253
-0.170563,-0.208135,0.095319
-0.190624,-0.232125,0.112024
-0.188991,-0.241508,0.135564
-0.191411,-0.244292,0.138018
-0.195268,-0.223189,0.115165
-0.191457,-0.241264,0.132257
-0.196570,-0.228904,0.118757
-0.185040,-0.237360,0.133206
-0.188254,-0.243454,0.136739
-0.188916,-0.246459,0.136597
-0.187859,-0.243938,0.136523
-0.176993,-0.219016,0.102139
-0.181340,-0.241532,0.123991
-0.194978,-0.232339,0.121736
-0.193692,-0.233645,0.127665
-0.184003,-0.230900,0.116657
-0.165125,-0.197492,0.094270
-0.211856,-0.260641,0.126701
-0.183796,-0.254348,0.142161
-0.191966,-0.241771,0.130328
-0.182480,-0.239489,0.131268
-0.187282,-0.237357,0.122157
-0.183112,-0.239033,0.128668
-0.177909,-0.242625,0.137693
-0.186057,-0.241517,0.134999
-0.193142,-0.245949,0.132684
-0.174938,-0.242220,0.140844
0.000000,0.000000,0.000000
-0.161036,-0.251375,0.142558
-0.186745,-0.217531,0.099430
-0.184813,-0.223286,0.110546
-0.188982,-0.247353,0.123447
0.012984,0.045512,0.152430
-0.201466,-0.225314,0.122282
-0.220658,-0.226369,0.154116
-0.178282,-0.228478,0.126364
-0.192666,-0.239560,0.130671
-0.184905,-0.233975,0.132143
-0.185958,-0.239886,0.133636
-0.184619,-0.222446,0.106721
-0.185859,-0.226028,0.120010
-0.190471,-0.249843,0.136326
-0.191351,-0.242881,0.133174
-0.186562,-0.246082,0.132835
-0.193699,-0.251010,0.133943
-0.192388,-0.235050,0.126154
-0.187512,-0.248416,0.130660
-0.184549,-0.237181,0.132270
-0.181297,-0.234901,0.129559
-0.181614,-0.239572,0.132930
-0.185593,-0.241805,0.132221
-0.187566,-0.244298,0.133744
-0.185461,-0.234690,0.127086
-0.187839,-0.240170,0.129962
-0.194454,-0.247821,0.134691
-0.194858,-0.244821,0.133854
-0.198817,-0.242789,0.134965
-0.186010,-0.242512,0.128789
-0.195898,-0.241137,0.134346
-0.191024,-0.244105,0.126164
-0.180308,-0.230770,0.125518
-0.200486,-0.249366,0.124554
-0.186072,-0.242383,0.132246
-0.187499,-0.215732,0.117500
-0.189088,-0.241589,0.133173
-0.180595,-0.227307,0.122375
-0.177164,-0.229132,0.128184
-0.188982,-0.247353,0.123447
-0.184310,-0.250324,0.137961
-0.191872,-0.241768,0.133043
-0.185394,-0.250092,0.132677
-0.186320,-0.247664,0.133523
-0.176821,-0.241255,0.131939
-0.183583,-0.243320,0.130462
-0.188982,-0.247353,0.123447
-0.175666,-0.241808,0.134091
-0.178922,-0.222385,0.121555
-0.177475,-0.244586,0.140322
-0.180892,-0.226381,0.122404
-0.188982,-0.247353,0.123447
-0.184102,-0.218664,0.110566
-0.186406,-0.248573,0.138373
-0.195166,-0.254219,0.139088
-0.181943,-0.243318,0.140185
-0.166256,-0.248090,0.137677
-0.188287,-0.247362,0.133469
-0.192972,-0.235506,0.112642
-0.188982,-0.247353,0.123447
-0.213372,-0.255214,0.132905
-0.188314,-0.245697,0.131462
-0.193306,-0.241552,0.129349
-0.191314,-0.245387,0.132228
-0.200493,-0.232925,0.131681
-0.190912,-0.237810,0.129503
-0.210220,-0.254268,0.124743
-0.188786,-0.236470,0.125907
-0.174300,-0.211636,0.091113
-0.191315,-0.236684,0.125696
-0.200217,-0.246993,0.127157
-0.203851,-0.236025,0.126795
-0.196848,-0.240804,0.127886
-0.182740,-0.245895,0.125367
-0.193802,-0.242158,0.137871
-0.178220,-0.245865,0.136831
-0.189401,-0.241894,0.130721
-0.201510,-0.220028,0.122433
-0.212895,-0.238962,0.128504
-0.188553,-0.236837,0.125215
-0.192157,-0.241453,0.135135
-0.192668,-0.238201,0.120983
-0.175645,-0.230066,0.128943
-0.182374,-0.241396,0.132125
-0.192651,-0.247866,0.129528
-0.180368,-0.218515,0.116756
-0.180189,-0.235735,0.130744
-0.178750,-0.234357,0.130100
-0.203502,-0.227359,0.126718
-0.193624,-0.240588,0.133984
-0.192106,-0.245808,0.132224
-0.212723,-0.263534,0.129077
-0.194618,-0.238726,0.127887
-0.194294,-0.239683,0.129616
-0.185611,-0.229548,0.122387
-0.193961,-0.239510,0.129136
-0.192242,-0.239279,0.131155
-0.183393,-0.228295,0.111603
-0.194361,-0.230985,0.123676
-0.190949,-0.228754,0.126049
-0.190677,-0.243314,0.132275
-0.193733,-0.240419,0.126230
-0.193860,-0.232758,0.122512
-0.188897,-0.241299,0.125718
-0.177036,-0.213699,0.120288
-0.183363,-0.222610,0.108006
-0.188053,-0.232286,0.122542
-0.186572,-0.238629,0.130649
-0.200508,-0.238178,0.124057
-0.189679,-0.237322,0.127283
-0.187169,-0.231937,0.126692
-0.199937,-0.232980,0.129429
-0.187236,-0.227183,0.114383
-0.192599,-0.234652,0.127881
-0.198481,-0.236032,0.123022
-0.185464,-0.232937,0.119199
-0.171780,-0.194552,0.132838
-0.186834,-0.244335,0.121266
-0.185135,-0.235295,0.125353
-0.190644,-0.242481,0.132629
-0.196329,-0.214167,0.119053
0.000000,0.000000,0.000000
-0.193950,-0.246641,0.130371
-0.205648,-0.250138,0.130501
-0.168154,-0.221680,0.120483
-0.177285,-0.219304,0.100046
-0.169362,-0.211543,0.111198
-0.191709,-0.240540,0.123840
-0.189633,-0.246834,0.130172
-0.187687,-0.244876,0.131488
-0.190999,-0.242561,0.130353
-0.187506,-0.243283,0.137519
-0.184138,-0.237813,0.132055
-0.188832,-0.238727,0.131581
-0.194892,-0.247560,0.132552
-0.188829,-0.243694,0.132050
-0.176078,-0.234610,0.121717
-0.180819,-0.225617,0.119685
-0.193315,-0.249084,0.135151
-0.185947,-0.240559,0.132835
-0.187365,-0.248822,0.141537
-0.186770,-0.239996,0.135820
-0.096795,-0.274926,0.100901
0.000000,0.000000,0.000000
-0.187856,-0.245744,0.137142
-0.154702,-0.241634,0.138809
-0.187220,-0.246430,0.133465
-0.190678,-0.241078,0.133647
-0.189333,-0.243171,0.132792
-0.204383,-0.258998,0.134799
-0.189123,-0.229084,0.123904
-0.188212,-0.232313,0.114427
-0.187323,-0.232552,0.125033
-0.193400,-0.238280,0.127286
-0.192282,-0.243635,0.130182
-0.186768,-0.219344,0.118046
-0.179877,-0.232131,0.126248
-0.191850,-0.243687,0.132397
-0.192596,-0.243771,0.132751
-0.191000,-0.239190,0.133443
-0.192440,-0.220310,0.120280
-0.192636,-0.241264,0.132809
-0.187958,-0.243607,0.135321
-0.203529,-0.233441,0.128494
-0.185354,-0.250534,0.140353
-0.187422,-0.239692,0.128996
-0.173768,-0.250627,0.137415
-0.187764,-0.242414,0.131717
-0.191028,-0.240312,0.129716
-0.184668,-0.235087,0.116213
-0.191000,-0.239621,0.130723
-0.189463,-0.235693,0.122276
-0.188524,-0.246369,0.130277
-0.198972,-0.240547,0.132185
-0.196320,-0.251337,0.129414
-0.190358,-0.243442,0.127637
-0.196755,-0.234743,0.129578
-0.187075,-0.246393,0.132570
-0.192124,-0.240582,0.119598
-0.167834,-0.245656,0.141508
-0.175390,-0.219330,0.114992
-0.172472,-0.245430,0.140699
-0.182230,-0.231704,0.117526
-0.188468,-0.241039,0.132656
0.000000,0.000000,0.000000
-0.187591,-0.245177,0.133596
-0.182899,-0.232502,0.121463
-0.172261,-0.219379,0.123053
-0.176502,-0.234646,0.129556
-0.171208,-0.246933,0.139337
-0.183401,-0.223532,0.115953
-0.188118,-0.244047,0.130856
-0.190983,-0.243703,0.133184
-0.195124,-0.246451,0.132900
-0.181590,-0.245902,0.140906
-0.182531,-0.241282,0.132924
-0.186058,-0.240237,0.130334
-0.182215,-0.234615,0.127187
-0.195003,-0.249159,0.130274
-0.187449,-0.232483,0.119637
-0.185634,-0.244866,0.131251
-0.169292,-0.222960,0.119903
-0.191887,-0.235032,0.119514
-0.189774,-0.236095,0.123691
-0.184902,-0.243267,0.134667
-0.181450,-0.244819,0.135539
-0.193568,-0.239306,0.129745
-0.199371,-0.247971,0.135552
-0.185689,-0.243547,0.132763
-0.188032,-0.240219,0.134210
-0.186630,-0.255861,0.138707
-0.183155,-0.237224,0.131363
-0.184930,-0.241682,0.131863
-0.195600,-0.246688,0.136735
-0.180974,-0.239924,0.134655
-0.189143,-0.239497,0.133348
-0.192390,-0.239517,0.117539
-0.196485,-0.230489,0.124522
-0.187056,-0.241515,0.130495
-0.193487,-0.245327,0.133681
-0.180757,-0.237797,0.130369
-0.208759,-0.222284,0.126075
-0.188950,-0.237968,0.128970
-0.184816,-0.232197,0.122999
-0.193304,-0.245131,0.133640
-0.185047,-0.235195,0.126577
-0.196211,-0.236356,0.124004
-0.189241,-0.246210,0.135465
-0.182296,-0.244468,0.137798
-0.189800,-0.246849,0.134267
-0.190089,-0.250846,0.136057
-0.178808,-0.242076,0.136345
-0.191695,-0.238270,0.127175
-0.187083,-0.242580,0.134571
-0.195569,-0.247659,0.133761
-0.205475,-0.245550,0.130601
-0.195405,-0.244668,0.130285
-0.193054,-0.248532,0.134103
-0.190306,-0.240564,0.127337
-0.195403,-0.243061,0.128441
-0.198884,-0.247683,0.134009
-0.178460,-0.242987,0.140915
-0.192124,-0.240582,0.119598
-0.170790,-0.209637,0.107654
-0.188003,-0.246260,0.139730
-0.192238,-0.243175,0.136318
-0.183679,-0.241235,0.139015
-0.193851,-0.244757,0.133286
-0.186324,-0.241151,0.130405
-0.190661,-0.238634,0.129461
-0.190019,-0.245138,0.138047
-0.191698,-0.245085,0.135431
-0.174387,-0.252383,0.140743
-0.187557,-0.248380,0.138610
-0.187567,-0.241788,0.124830
-0.182063,-0.230660,0.127366
-0.193864,-0.241950,0.127266
-0.191376,-0.238135,0.129516
-0.194720,-0.250482,0.137644
-0.199460,-0.095793,0.004335
